file,run,latency_ms,transcript,meta,reference,wer
atm_limit_01.wav,1,355.89500004425645,HOW MUCH MONEY CAN I THIK OUT ATHIATHIA,"{""model_id"": ""facebook/wav2vec2-base-960h"", ""device"": ""cpu"", ""latency_ms"": 355.87039997335523}",how much money can I take out at the ATM,0.4
atm_limit_01.wav,2,356.73110000789165,HOW MUCH MONEY CAN I THIK OUT ATHIATHIA,"{""model_id"": ""facebook/wav2vec2-base-960h"", ""device"": ""cpu"", ""latency_ms"": 356.70770006254315}",how much money can I take out at the ATM,0.4
atm_limit_01.wav,3,320.1994000701234,HOW MUCH MONEY CAN I THIK OUT ATHIATHIA,"{""model_id"": ""facebook/wav2vec2-base-960h"", ""device"": ""cpu"", ""latency_ms"": 320.18190005328506}",how much money can I take out at the ATM,0.4
atm_limit_02.wav,1,217.31310000177473,HOW MUCH MONEY CAN I WITHDRAW AT THE A T M,"{""model_id"": ""facebook/wav2vec2-base-960h"", ""device"": ""cpu"", ""latency_ms"": 217.29429997503757}",how much money can I withdraw at the ATM,0.3333333333333333
atm_limit_02.wav,2,204.19070008210838,HOW MUCH MONEY CAN I WITHDRAW AT THE A T M,"{""model_id"": ""facebook/wav2vec2-base-960h"", ""device"": ""cpu"", ""latency_ms"": 204.17220005765557}",how much money can I withdraw at the ATM,0.3333333333333333
atm_limit_02.wav,3,252.82599998172373,HOW MUCH MONEY CAN I WITHDRAW AT THE A T M,"{""model_id"": ""facebook/wav2vec2-base-960h"", ""device"": ""cpu"", ""latency_ms"": 252.80539994128048}",how much money can I withdraw at the ATM,0.3333333333333333
atm_limit_03.wav,1,268.80819990765303,WHAT IS MY LIMIT AT THE EIGTM,"{""model_id"": ""facebook/wav2vec2-base-960h"", ""device"": ""cpu"", ""latency_ms"": 268.79010000266135}",what is my limit at the ATM,0.14285714285714285
atm_limit_03.wav,2,282.2699999669567,WHAT IS MY LIMIT AT THE EIGTM,"{""model_id"": ""facebook/wav2vec2-base-960h"", ""device"": ""cpu"", ""latency_ms"": 282.2475000284612}",what is my limit at the ATM,0.14285714285714285
atm_limit_03.wav,3,293.9357999712229,WHAT IS MY LIMIT AT THE EIGTM,"{""model_id"": ""facebook/wav2vec2-base-960h"", ""device"": ""cpu"", ""latency_ms"": 293.91620005480945}",what is my limit at the ATM,0.14285714285714285
balance_01.wav,1,238.2465999107808,GIM MA THING MIGHT COUNT BALLA,"{""model_id"": ""facebook/wav2vec2-base-960h"", ""device"": ""cpu"", ""latency_ms"": 238.2274999981746}",can you see my account balance,1.0
